gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
779854715																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Felis_chaus_S_546_6_1		Tembrock, Günter													PRESENT																			1961-03-02T17:30:00				1961	3	2																DE				Zoo Leipzig																																																												Felis chaus Schreber, 1777								Animalia	Chordata	Mammalia	Carnivora	Felidae		Felis	Felis			chaus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:43.280Z								Sound	false	false	2435066	2435066	1	44	359	732	9703	2435022		2435066	Felis chaus	Felis chaus Schreber, 1777	Felis chaus Schreber, 1777		BIOCASE	2022-09-09T08:41:43.280Z	2022-04-23T02:14:53.686Z	false										LC
779854714																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Felis_chaus_S_546_4_1		Tembrock, Günter													PRESENT																			1961-03-02T16:30:00				1961	3	2																DE				Zoo Leipzig																																																												Felis chaus Schreber, 1777								Animalia	Chordata	Mammalia	Carnivora	Felidae		Felis	Felis			chaus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:43.530Z								Sound	false	false	2435066	2435066	1	44	359	732	9703	2435022		2435066	Felis chaus	Felis chaus Schreber, 1777	Felis chaus Schreber, 1777		BIOCASE	2022-09-09T08:41:43.530Z	2022-04-23T02:14:53.686Z	false										LC
779854712																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Felis_chaus_S_336_2_1		Tembrock, Günter													PRESENT																			1960-01-23T14:00:00				1960	1	23																DE				Zoo Berlin																																																												Felis chaus Schreber, 1777								Animalia	Chordata	Mammalia	Carnivora	Felidae		Felis	Felis			chaus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:43.767Z								Sound	false	false	2435066	2435066	1	44	359	732	9703	2435022		2435066	Felis chaus	Felis chaus Schreber, 1777	Felis chaus Schreber, 1777		BIOCASE	2022-09-09T08:41:43.767Z	2022-04-23T02:14:53.686Z	false										LC
779854710																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Felis_chaus_S_264_1_1		Tembrock, Günter													PRESENT																			1959-06-12T19:15:00				1959	6	12																DE				Zoo Berlin																																																												Felis chaus Schreber, 1777								Animalia	Chordata	Mammalia	Carnivora	Felidae		Felis	Felis			chaus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:38.251Z								Sound	false	false	2435066	2435066	1	44	359	732	9703	2435022		2435066	Felis chaus	Felis chaus Schreber, 1777	Felis chaus Schreber, 1777		BIOCASE	2022-09-09T08:41:38.251Z	2022-04-23T02:14:53.686Z	false										LC
779854709																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Felis_chaus_S_192_1_1		Tembrock, Günter													PRESENT																			1958-12-24T11:45:00				1958	12	24																DE				Zoo Berlin																																																												Felis chaus Schreber, 1777								Animalia	Chordata	Mammalia	Carnivora	Felidae		Felis	Felis			chaus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:37.354Z								Sound	false	false	2435066	2435066	1	44	359	732	9703	2435022		2435066	Felis chaus	Felis chaus Schreber, 1777	Felis chaus Schreber, 1777		BIOCASE	2022-09-09T08:41:37.354Z	2022-04-23T02:14:53.686Z	false										LC
779854708																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Felis_chaus_S_1268_1_1		Tembrock, Günter													PRESENT																																									DE				Tierpark Berlin																																																												Felis chaus Schreber, 1777								Animalia	Chordata	Mammalia	Carnivora	Felidae		Felis	Felis			chaus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:36.633Z							RECORDED_DATE_INVALID	Sound	false	false	2435066	2435066	1	44	359	732	9703	2435022		2435066	Felis chaus	Felis chaus Schreber, 1777	Felis chaus Schreber, 1777		BIOCASE	2022-09-09T08:41:36.633Z	2022-04-23T02:14:53.686Z	false										LC
779854707																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Felis_chaus_S_1189_5_1		Tembrock, Günter													PRESENT																			1968-01-27T10:00:00				1968	1	27																DE				Tierpark Berlin																																																												Felis chaus Schreber, 1777								Animalia	Chordata	Mammalia	Carnivora	Felidae		Felis	Felis			chaus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:37.823Z								Sound	false	false	2435066	2435066	1	44	359	732	9703	2435022		2435066	Felis chaus	Felis chaus Schreber, 1777	Felis chaus Schreber, 1777		BIOCASE	2022-09-09T08:41:37.823Z	2022-04-23T02:14:53.686Z	false										LC
779854706																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Felis_chaus_S_1187_3_1		Tembrock, Günter													PRESENT																																									DE				Tierpark Berlin																																																												Felis chaus Schreber, 1777								Animalia	Chordata	Mammalia	Carnivora	Felidae		Felis	Felis			chaus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:46.061Z							RECORDED_DATE_INVALID	Sound	false	false	2435066	2435066	1	44	359	732	9703	2435022		2435066	Felis chaus	Felis chaus Schreber, 1777	Felis chaus Schreber, 1777		BIOCASE	2022-09-09T08:41:46.061Z	2022-04-23T02:14:53.686Z	false										LC
779854640																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Eumetopias_jubatus_DIG_27_10_0		Frommolt, Karl-Heinz													PRESENT																			1999-07-09T18:28:00				1999	7	9																RU				Insel Mednyi									54.516667	168.083333																																																		Eumetopias jubatus (Schreber, 1776)								Animalia	Chordata	Mammalia	Carnivora	Otariidae		Eumetopias	Eumetopias			jubatus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:43.755Z							GEODETIC_DATUM_ASSUMED_WGS84	Sound	true	false	2433462	2433462	1	44	359	732	5309	2433461		2433462	Eumetopias jubatus	Eumetopias jubatus (Schreber, 1776)	Eumetopias jubatus Schreber, 1776		BIOCASE	2022-09-09T08:41:43.755Z	2022-04-23T02:14:53.686Z	true		RUS	Russia	RUS.24_1	Kamchatka	RUS.24.1_1	Aleutskiy rayon	RUS.24.1.1_1		NT
779854639																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Eumetopias_jubatus_DIG_22_13_0		Frommolt, Karl-Heinz													PRESENT																			1999-07-20T17:30:00				1999	7	20																RU				Insel Mednyi									54.516667	168.083333																																																		Eumetopias jubatus (Schreber, 1776)								Animalia	Chordata	Mammalia	Carnivora	Otariidae		Eumetopias	Eumetopias			jubatus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:40.067Z							GEODETIC_DATUM_ASSUMED_WGS84	Sound	true	false	2433462	2433462	1	44	359	732	5309	2433461		2433462	Eumetopias jubatus	Eumetopias jubatus (Schreber, 1776)	Eumetopias jubatus Schreber, 1776		BIOCASE	2022-09-09T08:41:40.067Z	2022-04-23T02:14:53.686Z	true		RUS	Russia	RUS.24_1	Kamchatka	RUS.24.1_1	Aleutskiy rayon	RUS.24.1.1_1		NT
779854638																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Eumetopias_jubatus_DIG_22_12_0		Frommolt, Karl-Heinz													PRESENT																			1999-07-20T17:25:00				1999	7	20																RU				Insel Mednyi									54.516667	168.083333																																																		Eumetopias jubatus (Schreber, 1776)								Animalia	Chordata	Mammalia	Carnivora	Otariidae		Eumetopias	Eumetopias			jubatus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:40.273Z							GEODETIC_DATUM_ASSUMED_WGS84	Sound	true	false	2433462	2433462	1	44	359	732	5309	2433461		2433462	Eumetopias jubatus	Eumetopias jubatus (Schreber, 1776)	Eumetopias jubatus Schreber, 1776		BIOCASE	2022-09-09T08:41:40.273Z	2022-04-23T02:14:53.686Z	true		RUS	Russia	RUS.24_1	Kamchatka	RUS.24.1_1	Aleutskiy rayon	RUS.24.1.1_1		NT
779854186																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Enhydra_lutris_DIG_23_10_0		Frommolt, Karl-Heinz													PRESENT																			1999-08-25T19:21:00				1999	8	25																RU				Insel Mednyi									54.516667	168.083333																																																		Enhydra lutris (Linnaeus, 1758)								Animalia	Chordata	Mammalia	Carnivora	Mustelidae		Enhydra	Enhydra			lutris			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:39.704Z							GEODETIC_DATUM_ASSUMED_WGS84	Sound	true	false	2433670	2433670	1	44	359	732	5307	2433669		2433670	Enhydra lutris	Enhydra lutris (Linnaeus, 1758)	Enhydra lutris Linnaeus, 1758		BIOCASE	2022-09-09T08:41:39.704Z	2022-04-23T02:14:53.686Z	true		RUS	Russia	RUS.24_1	Kamchatka	RUS.24.1_1	Aleutskiy rayon	RUS.24.1.1_1		EN
779854185																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Enhydra_lutris_DIG_22_6_0		Frommolt, Karl-Heinz													PRESENT																			1999-06-24T21:15:00				1999	6	24																RU				Insel Mednyi									54.516667	168.083333																																																		Enhydra lutris (Linnaeus, 1758)								Animalia	Chordata	Mammalia	Carnivora	Mustelidae		Enhydra	Enhydra			lutris			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:36.065Z							GEODETIC_DATUM_ASSUMED_WGS84	Sound	true	false	2433670	2433670	1	44	359	732	5307	2433669		2433670	Enhydra lutris	Enhydra lutris (Linnaeus, 1758)	Enhydra lutris Linnaeus, 1758		BIOCASE	2022-09-09T08:41:36.065Z	2022-04-23T02:14:53.686Z	true		RUS	Russia	RUS.24_1	Kamchatka	RUS.24.1_1	Aleutskiy rayon	RUS.24.1.1_1		EN
779852426																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Cynictis_penicillata_V_2055_9_2		Tembrock, Günter													PRESENT																			1998-04-16T16:34:00				1998	4	16																DE				Zoo Halle																																																												Cynictis penicillata G								Animalia	Chordata	Mammalia	Carnivora	Herpestidae		Cynictis	Cynictis			penicillata			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:45.453Z								Sound	false	false	2434174	2434174	1	44	359	732	9678	2434173		2434174	Cynictis penicillata	Cynictis penicillata G	Cynictis penicillata G.(Baron) Cuvier, 1829		BIOCASE	2022-09-09T08:41:45.453Z	2022-04-23T02:14:53.686Z	false										LC
779852081																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Cuon_alpinus_S_825_2_1		Tembrock, Günter													PRESENT																			1963-11-09T17:00:00				1963	11	9																DE				Tierpark Berlin																																																												Cuon alpinus (Pallas, 1811)								Animalia	Chordata	Mammalia	Carnivora	Canidae		Cuon	Cuon			alpinus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:42.735Z								Sound	false	false	2434317	2434317	1	44	359	732	9701	2434316		2434317	Cuon alpinus	Cuon alpinus (Pallas, 1811)	Cuon alpinus Pallas, 1811		BIOCASE	2022-09-09T08:41:42.735Z	2022-04-23T02:14:53.686Z	false										EN
779852080																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Cuon_alpinus_S_769_4_1		Tembrock, Günter													PRESENT																			1963-02-23T19:45:00				1963	2	23																DE				Tierpark Berlin																																																												Cuon alpinus (Pallas, 1811)								Animalia	Chordata	Mammalia	Carnivora	Canidae		Cuon	Cuon			alpinus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:45.889Z								Sound	false	false	2434317	2434317	1	44	359	732	9701	2434316		2434317	Cuon alpinus	Cuon alpinus (Pallas, 1811)	Cuon alpinus Pallas, 1811		BIOCASE	2022-09-09T08:41:45.889Z	2022-04-23T02:14:53.686Z	false										EN
779852079																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Cuon_alpinus_S_767_2_1		Tembrock, Günter													PRESENT																			1963-02-16T15:00:00				1963	2	16																DE				Tierpark Berlin																																																												Cuon alpinus (Pallas, 1811)								Animalia	Chordata	Mammalia	Carnivora	Canidae		Cuon	Cuon			alpinus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:36.541Z								Sound	false	false	2434317	2434317	1	44	359	732	9701	2434316		2434317	Cuon alpinus	Cuon alpinus (Pallas, 1811)	Cuon alpinus Pallas, 1811		BIOCASE	2022-09-09T08:41:36.541Z	2022-04-23T02:14:53.686Z	false										EN
779852078																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Cuon_alpinus_S_759_5_1		Tembrock, Günter													PRESENT																			1963-01-05T19:00:00				1963	1	5																DE				Tierpark Berlin																																																												Cuon alpinus (Pallas, 1811)								Animalia	Chordata	Mammalia	Carnivora	Canidae		Cuon	Cuon			alpinus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:46.550Z								Sound	false	false	2434317	2434317	1	44	359	732	9701	2434316		2434317	Cuon alpinus	Cuon alpinus (Pallas, 1811)	Cuon alpinus Pallas, 1811		BIOCASE	2022-09-09T08:41:46.550Z	2022-04-23T02:14:53.686Z	false										EN
779852077																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Cuon_alpinus_S_711_2_1		Tembrock, Günter													PRESENT																			1962-06-18T20:00:00				1962	6	18																DE				Tierpark Berlin																																																												Cuon alpinus (Pallas, 1811)								Animalia	Chordata	Mammalia	Carnivora	Canidae		Cuon	Cuon			alpinus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:45.712Z								Sound	false	false	2434317	2434317	1	44	359	732	9701	2434316		2434317	Cuon alpinus	Cuon alpinus (Pallas, 1811)	Cuon alpinus Pallas, 1811		BIOCASE	2022-09-09T08:41:45.712Z	2022-04-23T02:14:53.686Z	false										EN
779852075																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Cuon_alpinus_S_658_1_1		Tembrock, Günter													PRESENT																			1961-11-18T16:45:00				1961	11	18																DE				Tierpark Berlin																																																												Cuon alpinus (Pallas, 1811)								Animalia	Chordata	Mammalia	Carnivora	Canidae		Cuon	Cuon			alpinus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:40.156Z								Sound	false	false	2434317	2434317	1	44	359	732	9701	2434316		2434317	Cuon alpinus	Cuon alpinus (Pallas, 1811)	Cuon alpinus Pallas, 1811		BIOCASE	2022-09-09T08:41:40.156Z	2022-04-23T02:14:53.686Z	false										EN
779852074																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Cuon_alpinus_S_655_1_1		Tembrock, Günter													PRESENT																			1961-11-25T14:00:00				1961	11	25																DE				Tierpark Berlin																																																												Cuon alpinus (Pallas, 1811)								Animalia	Chordata	Mammalia	Carnivora	Canidae		Cuon	Cuon			alpinus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:36.205Z								Sound	false	false	2434317	2434317	1	44	359	732	9701	2434316		2434317	Cuon alpinus	Cuon alpinus (Pallas, 1811)	Cuon alpinus Pallas, 1811		BIOCASE	2022-09-09T08:41:36.205Z	2022-04-23T02:14:53.686Z	false										EN
779852072																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Cuon_alpinus_S_633_2_1		Tembrock, Günter													PRESENT																			1961-10-04T18:15:00				1961	10	4																DE				Tierpark Berlin																																																												Cuon alpinus (Pallas, 1811)								Animalia	Chordata	Mammalia	Carnivora	Canidae		Cuon	Cuon			alpinus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:38.342Z								Sound	false	false	2434317	2434317	1	44	359	732	9701	2434316		2434317	Cuon alpinus	Cuon alpinus (Pallas, 1811)	Cuon alpinus Pallas, 1811		BIOCASE	2022-09-09T08:41:38.342Z	2022-04-23T02:14:53.686Z	false										EN
779852071																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Cuon_alpinus_S_626_1_1		Tembrock, Günter													PRESENT																			1961-09-18T19:00:00				1961	9	18																DE				Tierpark Berlin																																																												Cuon alpinus (Pallas, 1811)								Animalia	Chordata	Mammalia	Carnivora	Canidae		Cuon	Cuon			alpinus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:44.551Z								Sound	false	false	2434317	2434317	1	44	359	732	9701	2434316		2434317	Cuon alpinus	Cuon alpinus (Pallas, 1811)	Cuon alpinus Pallas, 1811		BIOCASE	2022-09-09T08:41:44.551Z	2022-04-23T02:14:53.686Z	false										EN
779851860																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Crocuta_crocuta_V_2130_1_1		Tembrock, Günter													PRESENT																			2006-06-07T15:00:00				2006	6	7																DE				Zoo Berlin																																																												Crocuta crocuta (Erxleben, 1777)								Animalia	Chordata	Mammalia	Carnivora	Hyaenidae		Crocuta	Crocuta			crocuta			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:44.053Z								Sound	false	false	5218781	5218781	1	44	359	732	5306	2433504		5218781	Crocuta crocuta	Crocuta crocuta (Erxleben, 1777)	Crocuta crocuta Erxleben, 1777		BIOCASE	2022-09-09T08:41:44.053Z	2022-04-23T02:14:53.686Z	false										LC
779851859																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Crocuta_crocuta_V_2129_8_2		Tembrock, Günter													PRESENT																			2006-06-07T15:05:00				2006	6	7																DE				Zoo Berlin																																																												Crocuta crocuta (Erxleben, 1777)								Animalia	Chordata	Mammalia	Carnivora	Hyaenidae		Crocuta	Crocuta			crocuta			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:45.093Z								Sound	false	false	5218781	5218781	1	44	359	732	5306	2433504		5218781	Crocuta crocuta	Crocuta crocuta (Erxleben, 1777)	Crocuta crocuta Erxleben, 1777		BIOCASE	2022-09-09T08:41:45.093Z	2022-04-23T02:14:53.686Z	false										LC
779851851																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Crocuta_crocuta_S_292_1_1		TSA													PRESENT																			1959-09-10T15:30:00				1959	9	10																DE				Zoo Berlin																																																												Crocuta crocuta (Erxleben, 1777)								Animalia	Chordata	Mammalia	Carnivora	Hyaenidae		Crocuta	Crocuta			crocuta			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:44.961Z								Sound	false	false	5218781	5218781	1	44	359	732	5306	2433504		5218781	Crocuta crocuta	Crocuta crocuta (Erxleben, 1777)	Crocuta crocuta Erxleben, 1777		BIOCASE	2022-09-09T08:41:44.961Z	2022-04-23T02:14:53.686Z	false										LC
779851849																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Crocuta_crocuta_S_249_1_1		Tembrock, Günter													PRESENT																			1959-05-08T19:00:00				1959	5	8																DE				Zoo Berlin																																																												Crocuta crocuta (Erxleben, 1777)								Animalia	Chordata	Mammalia	Carnivora	Hyaenidae		Crocuta	Crocuta			crocuta			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:41.394Z								Sound	false	false	5218781	5218781	1	44	359	732	5306	2433504		5218781	Crocuta crocuta	Crocuta crocuta (Erxleben, 1777)	Crocuta crocuta Erxleben, 1777		BIOCASE	2022-09-09T08:41:41.394Z	2022-04-23T02:14:53.686Z	false										LC
779850903																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Chrysocyon_brachyurus_V_1918_11_2		Tembrock, Günter													PRESENT																			1993-09-14T11:27:00				1993	9	14																DE				Tiergarten Nürnberg																																																												Chrysocyon brachyurus (Illiger, 1815)								Animalia	Chordata	Mammalia	Carnivora	Canidae		Chrysocyon	Chrysocyon			brachyurus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:37.890Z								Sound	false	false	2434450	2434450	1	44	359	732	9701	2434449		2434450	Chrysocyon brachyurus	Chrysocyon brachyurus (Illiger, 1815)	Chrysocyon brachyurus Illiger, 1815		BIOCASE	2022-09-09T08:41:37.890Z	2022-04-23T02:14:53.686Z	false										NT
779850902																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Chrysocyon_brachyurus_V_1895_2_1		Tembrock, Günter													PRESENT																			1993-06-05T10:15:00				1993	6	5																DE				Zoo Berlin																																																												Chrysocyon brachyurus (Illiger, 1815)								Animalia	Chordata	Mammalia	Carnivora	Canidae		Chrysocyon	Chrysocyon			brachyurus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:39.548Z								Sound	false	false	2434450	2434450	1	44	359	732	9701	2434449		2434450	Chrysocyon brachyurus	Chrysocyon brachyurus (Illiger, 1815)	Chrysocyon brachyurus Illiger, 1815		BIOCASE	2022-09-09T08:41:39.548Z	2022-04-23T02:14:53.686Z	false										NT
779850901																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Chrysocyon_brachyurus_V_1886_24_2		Tembrock, Günter													PRESENT																			1993-04-26T16:39:00				1993	4	26																DE				Zoo Halle																																																												Chrysocyon brachyurus (Illiger, 1815)								Animalia	Chordata	Mammalia	Carnivora	Canidae		Chrysocyon	Chrysocyon			brachyurus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:46.524Z								Sound	false	false	2434450	2434450	1	44	359	732	9701	2434449		2434450	Chrysocyon brachyurus	Chrysocyon brachyurus (Illiger, 1815)	Chrysocyon brachyurus Illiger, 1815		BIOCASE	2022-09-09T08:41:46.524Z	2022-04-23T02:14:53.686Z	false										NT
779850900																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Chrysocyon_brachyurus_V_1864_13_1		Tembrock, Günter													PRESENT																			1992-08-22T11:20:00				1992	8	22																DE				Zoo Berlin																																																												Chrysocyon brachyurus (Illiger, 1815)								Animalia	Chordata	Mammalia	Carnivora	Canidae		Chrysocyon	Chrysocyon			brachyurus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:46.499Z								Sound	false	false	2434450	2434450	1	44	359	732	9701	2434449		2434450	Chrysocyon brachyurus	Chrysocyon brachyurus (Illiger, 1815)	Chrysocyon brachyurus Illiger, 1815		BIOCASE	2022-09-09T08:41:46.499Z	2022-04-23T02:14:53.686Z	false										NT
779850899																																				CC_BY_4_0																							MfN	TSA			OBSERVATION					TSA:Chrysocyon_brachyurus_V_1863_5_1		Tembrock, Günter													PRESENT																			1992-08-01T12:04:00				1992	8	1																DE				Zoo Berlin																																																												Chrysocyon brachyurus (Illiger, 1815)								Animalia	Chordata	Mammalia	Carnivora	Canidae		Chrysocyon	Chrysocyon			brachyurus			SPECIES				ACCEPTED			b7ec1bf8-819b-11e2-bad2-00145eb45e9a	DE	2022-09-09T08:41:40.894Z								Sound	false	false	2434450	2434450	1	44	359	732	9701	2434449		2434450	Chrysocyon brachyurus	Chrysocyon brachyurus (Illiger, 1815)	Chrysocyon brachyurus Illiger, 1815		BIOCASE	2022-09-09T08:41:40.894Z	2022-04-23T02:14:53.686Z	false										NT
