gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
779847943																																																											MfN	TSA			Sound Recording					TSA:Callorhinus_ursinus_DIG_22_10_0		Frommolt, Karl-Heinz																																	1999-06-26 18:40																						RU					Insel Mednyi													54.506111	168.095278																																																						Callorhinus ursinus Linnaeus, 1758																												
779846691																																																											MfN	TSA			Sound Recording					TSA:Arctocephalus_pusillus_V_2120_16_2		Tembrock, Günter																																	2004-12-30 15:20																						DE					Zoo Berlin																																																																				Arctocephalus pusillus Schreber, 1775																												
779846690																																																											MfN	TSA			Sound Recording					TSA:Arctocephalus_pusillus_V_2110_22_2		Tembrock, Günter																																	2004-01-02 14:47																						DE					Zoo Berlin																																																																				Arctocephalus pusillus Schreber, 1775																												
779846689																																																											MfN	TSA			Sound Recording					TSA:Arctocephalus_pusillus_V_2100_12_1		Tembrock, Günter																																	2003-01-17 13:35																						DE					Zoo Berlin																																																																				Arctocephalus pusillus Schreber, 1775																												
779846688																																																											MfN	TSA			Sound Recording					TSA:Arctocephalus_pusillus_V_2098_25_2		Tembrock, Günter																																	2002-09-12 15:29																						DE					Zoo Berlin																																																																				Arctocephalus pusillus Schreber, 1775																												
779846687																																																											MfN	TSA			Sound Recording					TSA:Arctocephalus_pusillus_V_2047_20_2		Tembrock, Günter																																	1997-10-18 13:10																						DE					Zoo Berlin																																																																				Arctocephalus pusillus Schreber, 1775																												
779846672																																																											MfN	TSA			Sound Recording					TSA:Arctocephalus_pusillus_V_1662_25_1		Tembrock, Günter																																	1986-02-07 11:20																						DE					Zoo Berlin																																																																				Arctocephalus pusillus Schreber, 1775																												
779846671																																																											MfN	TSA			Sound Recording					TSA:Arctocephalus_pusillus_V_1662_1_1		Tembrock, Günter																																	1986-01-03 11:50																						DE					Zoo Berlin																																																																				Arctocephalus pusillus Schreber, 1775																												
779846670																																																											MfN	TSA			Sound Recording					TSA:Arctocephalus_pusillus_V_1659_54_2		Tembrock, Günter																																	1985-09-05 10:05																						DE					Zoo Berlin																																																																				Arctocephalus pusillus Schreber, 1775																												
779846669																																																											MfN	TSA			Sound Recording					TSA:Arctocephalus_pusillus_S_503_3_1		Tembrock, Günter																																	1960-12-17 16:00																						DE					Zoo Berlin																																																																				Arctocephalus pusillus Schreber, 1775																												
